line_id;station_1;station_2;opened;closed;electrified;gauge_mm;source;comment
L_e5421598d7;Gniezno Wąskotorowe;Niechanowo;1896-01-01;;false;750.0;Lijewski;Informacja o rozstawie szyn z Wikipedii http://pl.wikipedia.org/wiki/Gnie%C5%BAnie%C5%84ska_Kolej_W%C4%85skotorowa
L_4c45444ec8;Arcugowo;Niechanowo;1896-01-01;;false;750.0;Lijewski;Informacja o rozstawie szyn z Wikipedii http://pl.wikipedia.org/wiki/Gnie%C5%BAnie%C5%84ska_Kolej_W%C4%85skotorowa
L_d4315469dc;Arcugowo;Mielżyn;1896-01-01;;false;750.0;Lijewski;Informacja o rozstawie szyn z Wikipedii http://pl.wikipedia.org/wiki/Gnie%C5%BAnie%C5%84ska_Kolej_W%C4%85skotorowa
L_a6f83ec458;Pałahicze;Tłumacz;1896-01-01;;false;;Semaforek;
L_6a27302a27;Ostrów Wielkopolski;Skalmierzyce;1896-01-01;;false;;Lijewski;
L_f4473c35ad;Wojcieszów Górny;Świerzawa;1896-01-01;;false;;Lijewski;
L_da6e4c44ee;Brody Wąskotorowe;Lwówek Wąskotorowy;1896-01-01;;false;750.0;Lijewski;
L_bc5f57a736;Kietrz;Pietrowice Wielkie;1896-01-01;;false;;Lijewski;
L_4bebcec756;Błotnica;Włoszakowice;1896-01-01;;false;;Lijewski;
L_2e3349da26;Wrocław Brochów;Wrocław Popowice;1896-01-01;;false;;Lijewski;
L_b9cd734a5d;Jerzmanice Zdrój;Nowa Wieś Grodziska;1896-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Jerzmanice Zdrój.
L_3e1d4df1c3;Leśna;Lubań Śląski;1928-01-01;;true;;Semaforek;
L_b147cb53d5;Międzyrzecz;Skwierzyna;1896-01-01;;false;;Lijewski;
L_e5f59cf05a;Gryfice;Popiele;1905-01-01;;false;1000.0;Semaforek;
L_2e5316b79d;Popiele;Rewal;1905-01-01;;false;1000.0;Semaforek;
L_04e51fd9d2;Niechorze;Rewal;1905-01-01;;false;1000.0;Semaforek;
L_2e8a9de2d9;Niechorze;Pogorzelica Gryficka;1905-01-01;;false;1000.0;Semaforek;
L_6c68c881fe;Dobra Nowogardzkie;Mieszewo;1896-01-01;;false;1000.0;Lijewski;
L_45486a40a0;Mieszewo;Łobez;1896-01-01;;false;1000.0;Lijewski;
L_9c366668b1;Mieszewo;Żelmowo;1896-01-01;;false;1000.0;Lijewski;
L_e25f86df81;Lipova Lazne;Velka Kraš;1896-01-01;;false;;Semaforek;
L_13c91ef62a;Bernartice u Javornika;Velka Kraš;1896-01-01;;false;;Semaforek;
L_e35f15c0c6;Marciszów;Wojcieszów Górny;1896-01-01;;false;;Lijewski;
L_e345224dc4;Bernartice u Javornika;Javornik ve Slezsku;1896-01-01;;false;;Semaforek;
L_c55ff4cd5f;Bieniów;Żary;1896-01-01;;false;;Lijewski;
L_c8e44fca32;Niechanowo;Powidz;1896-01-01;;false;;Lijewski;
L_57d3fb00be;Bzowo Goraj;Drawski Młyn;1896-01-01;;false;;;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego występuje stacja Krzyż, która według Atlasu Kolejowego nie znajdowała się jednak na tej linii.
L_4e69ab37c3;Bzowo Goraj;Rogoźno;1896-01-01;;false;;;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego występuje stacja Krzyż, która według Atlasu Kolejowego nie znajdowała się jednak na tej linii.
L_c04de22411;Jawor;Roztoka;1896-01-01;;false;;Lijewski;
L_f2f1cbfcc0;Biała Prudnicka;Prudnik;1896-01-01;;false;;Lijewski;
L_0c0b8a08cf;Grzmiąca;Śliwno Bobolickie;1896-01-01;;false;;Lijewski;
L_99b3d69626;Smardzko;Świdwin;1896-01-01;;false;;Lijewski;
L_c906504f4b;Tarnopol;Trembowla;1896-01-01;;false;;Semaforek;
L_f6f1288753;Kopyczyńce;Trembowla;1896-01-01;;false;;Semaforek;
L_cc88d8393e;Mikulovice;Zlate Hory;1896-01-01;;false;;Semaforek;
L_1d3f1c0ed8;Gorzów Wielkopolski Zieleniec;Skwierzyna;1896-01-01;;false;;Lijewski;
L_4fd947d2d2;Gozdnica;Ruszów;1896-01-01;;false;;Lijewski;
L_9aeb74457e;Biała Prudnicka;Gogolin;1896-01-01;;false;;Lijewski;
L_f80650495e;Chyrzyno;Kostrzyn;1896-01-01;;false;;Lijewski;W bazie Pod-Semaforkiem jest informacja Chyrzyno-Słońsk, u Lijewskiego Kostrzyn-Słońsk.
L_44167c1c0b;Chyrzyno;Słońsk;1896-01-01;;false;;Lijewski;W bazie Pod-Semaforkiem jest informacja Chyrzyno-Słońsk, u Lijewskiego Kostrzyn-Słońsk.
L_6836f394aa;Redło;Smardzko;1896-01-01;;false;;Lijewski;
L_d356a56a87;Kamienica Wołyńska;Krzemieniec;1896-01-01;;false;;Semaforek;
L_1eab972e0c;Podbrodzie;Łyntupy;1896-01-01;;false;;Semaforek;
L_57347293b9;Berezowica Ostrów;Potutory;1897-01-01;;false;;Semaforek;
L_41c9712c87;Podwysokie;Potutory;1897-01-01;;false;;Semaforek;
L_a9f68110db;Redło;Stare Ludzicko;1897-01-01;;false;;Lijewski;
L_be247e9470;Połczyn Zdrój;Stare Ludzicko;1897-01-01;;false;;Lijewski;
L_c5df7d4792;Bzowo Goraj;Czarnków;1897-01-01;;false;;Lijewski;
L_93af77eb2e;Dobra Szczecińska;Stolec;1905-01-01;;false;1435.0;Semaforek;
L_bfaab4f8f8;Stolec;Stolzenburger Glashütte;1905-01-01;;false;1435.0;Semaforek;
L_b7db4a650d;Halicz;Podwysokie;1897-01-01;;false;;Semaforek;
L_717bb85c50;Wąwelno;Łukowiec;1897-01-01;;false;600.0;Lijewski;
L_0c4c738ab4;Gądecz;Włóki;1897-01-01;;false;;Lijewski;
L_4052c72dba;Borki Wielkie;Grzymałów;1897-01-01;;false;;;
L_79d935443f;Velka Kraš;Vidnava;1897-01-01;;false;;Semaforek;
L_0e8b0b8e1d;Gniezno;Powidz;1957-01-01;;false;750.0;Semaforek;
L_c7ad3a8d94;Ińsko;Studnica;1897-01-01;;false;;Lijewski;Informacja o Ińsku jest domyślna - kawałek był przedłużeniem Stargardzkiej Kolei Dojazdowej.
L_98aefe4136;Jankowo Pomorskie;Studnica;1897-01-01;;false;;Lijewski;Informacja o Ińsku jest domyślna - kawałek był przedłużeniem Stargardzkiej Kolei Dojazdowej.
L_b6c4e3031f;Lubsko;Tuplice;1897-01-01;;false;;Lijewski;
L_f944fecdca;Strzelce Krajeńskie Miasto;Strzelce Krajeńskie Wschód;1897-01-01;;false;;Lijewski;
L_0ea63fffc2;Krosnowice Kłodzkie;Lądek Zdrój;1897-01-01;;false;;Lijewski;
L_28841caac3;Lądek Zdrój;Stronie Śląskie;1897-01-01;;false;;Lijewski;
L_44edc39f5a;Chodorów;Podwysokie;1897-01-01;;false;;Semaforek;
L_7d0f82b693;Bobolice;Śliwno Bobolickie;1897-01-01;;false;;Lijewski;
L_8d334c5662;Jacinki;Polanów;1934-01-01;;false;1435.0;Semaforek;
L_ee6452564e;Gołogóra;Polanów;1934-01-01;;false;1435.0;Semaforek;
L_dcc4563b85;Jacinki;Nacław;1950-01-01;;false;1000.0;Semaforek;
L_4027b2d4a4;Ostrołęka;Wyszków;1897-01-01;;false;;Lijewski;
L_d850e79180;Tłuszcz;Wyszków;1897-01-01;;false;;Lijewski;
L_8cc57e07ea;Mińsk Mazowiecki;Tłuszcz;1897-01-01;;false;;;
L_da07d74470;Mińsk Mazowiecki;Pilawa;1897-01-01;;false;;;
L_542838a818;Białowieża;Hajnówka;1897-01-01;;false;;Lijewski;
L_ef96054c22;Woropajewo;Łyntupy;1897-01-01;;false;;Semaforek;
L_997d418158;Głębokie;Woropajewo;1897-01-01;;false;;Semaforek;
L_b0f843ad1a;Cisna;Nowy Łupków;1898-01-01;;false;760.0;Lijewski;Semaforek dodaje, że linia sięgała do Majdanu (zgadza się z informacjami z strony https://hasajacezajace.com/bieszczadzka-kolejka-lesna/).
L_767a54e4bf;Cisna;Majdan;1898-01-01;;false;760.0;Lijewski;Semaforek dodaje, że linia sięgała do Majdanu (zgadza się z informacjami z strony https://hasajacezajace.com/bieszczadzka-kolejka-lesna/).
L_3864557bc6;Legnica;Ścinawa;1898-01-01;;false;;Lijewski;
L_aad413e245;Krzelów;Ścinawa;1898-01-01;;false;;Lijewski;
L_b99915ac1d;Krzelów;Wąsosz;1898-01-01;;false;;Lijewski;
L_6c9fa6e1f5;Rawicz;Wąsosz;1898-01-01;;false;;Lijewski;
L_7fe43d2ee9;Miejska Górka;Rawicz;1898-01-01;;false;;Lijewski;
L_ceb27c091a;Kobylin;Miejska Górka;1898-01-01;;false;;Lijewski;
L_cdccbd2e84;Szczecin;Szczecin Drzetowo;1898-01-01;;false;;Lijewski;
L_10050699c7;Wąbrzeźno;Wąbrzeźno Miasto;1898-01-01;;false;;Lijewski;
L_0e1d5f296d;Borzykowo;Września;1898-01-01;;false;600.0;Lijewski;
L_564edbc6ac;Miejska Górka;Pakosław;1898-01-01;;false;;Lijewski;
L_3eddd14ecd;Gostkowo;Miejska Górka;1898-01-01;;false;;Lijewski;
L_15891afa7b;Kętrzyn;Sławkowo;1898-01-01;;false;750.0;Lijewski;
L_9c3f6522e9;Mrągowo;Sławkowo;1898-01-01;;false;750.0;Lijewski;
L_d2dd60606b;Salpik;Sławkowo;1898-01-01;;false;750.0;Lijewski;
L_42dd62d528;Biskupiec;Czerwonka;1898-01-01;;false;;Lijewski;
L_4006b4c419;Tuplice;Łęknica;1898-01-01;;false;;Lijewski;Alternatywna nazwa Łęknicy to Mużaków Wschód.
L_e9a3c137f3;Bad Muskau;Łęknica;1898-01-01;;false;;Lijewski;Alternatywna nazwa Łęknicy to Mużaków Wschód.
L_35d45e658d;Gliwice;Zabrze Północne;1898-01-01;;false;;Lijewski;
L_2a885c2405;Mrągowo;Ruciane Nida;1898-01-01;;false;;Lijewski;
L_47521796cf;Trzebnica Gaj;Wrocław Wąskotorowy;1898-01-01;;false;750.0;Lijewski;
L_a7457d802a;Lujeni;Stefanesti;1898-01-01;;false;;Semaforek;
L_97871c3455;Stefanesti;Zaleszczyki;1898-01-01;;false;;Semaforek;
L_31a24450e9;Choszczno;Lubiana Pyrzycka;1898-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego jest na tym odcinku wymieniona stacja Lubiana Pyrzycka
L_d328d3bb49;Barlinek;Lubiana Pyrzycka;1898-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego jest na tym odcinku wymieniona stacja Lubiana Pyrzycka
L_9cf662529c;Sobótka Zachodnia;Świdnica Przedmieście;1898-01-01;;false;;Lijewski;Strzeblów to dawna nazwa stacji Sobótka Zachodnia. W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacja Świdnica Przedmieście.
L_6bd3805233;Świdnica;Świdnica Przedmieście;1898-01-01;;false;;Lijewski;Strzeblów to dawna nazwa stacji Sobótka Zachodnia. W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacja Świdnica Przedmieście.
L_a3468f3ecd;Pyrzyce;Płońsko;1898-01-01;;false;;Lijewski;
L_c0470e413d;Pyrzyce;Sobieradz;1898-01-01;;false;;Lijewski;
L_042e4f2017;Chwarstnica;Sobieradz;1898-01-01;;false;;Lijewski;
L_6c43d2f98e;Stare Czarnowo;Szczecin Lotnisko;1898-01-01;;false;;Lijewski;
L_26436958ba;Biskupiec;Mrągowo;1898-01-01;;false;;Lijewski;
L_467223bf1d;Frysztat;Piotrowice;1898-01-01;;false;;Semaforek;
L_d91e05ff63;Frysztat;Karwina;1898-01-01;;false;;Semaforek;
L_951c36ee6c;Dzikowo Iławieckie;Zinten;1898-01-01;;false;;Lijewski;Zinten to dzisiejsze Korniejewo. Na bazie Atlasu Kolejowego wydaje się, że linia dochodziła do Korniejewa, a Dzikowo Iławieckie było tylko przystankiem pośrednim, a nie końcowym (jak u Lijewskiego).
L_a2fb06222e;Dzikowo Iławieckie;Górowo Iławeckie;1898-01-01;;false;;Lijewski;Zinten to dzisiejsze Korniejewo. Na bazie Atlasu Kolejowego wydaje się, że linia dochodziła do Korniejewa, a Dzikowo Iławieckie było tylko przystankiem pośrednim, a nie końcowym (jak u Lijewskiego).
L_88143312dd;Gerdauen;Rudziszki;1898-01-01;;false;;Lijewski;
L_236fe01233;Rudziszki;Węgorzewo;1898-01-01;;false;;Lijewski;
L_d6a8db7ea0;Kędzierzyn Koźle Zachodni;Reńska Wieś;1898-01-01;;false;;Lijewski;
L_5ef65f9dd1;Kobierzyce;Łagiewniki Dzierżoniowskie;1898-01-01;;false;;Lijewski;
L_e4e5d88be5;Police;Szczecin Drzetowo;1898-01-01;;false;;Lijewski;
L_e5707d997a;Jasienica;Police;1898-01-01;;false;;Lijewski;
L_d7c8eeb9e0;Gryfice;Tąpadły;1905-01-01;;false;1000.0;Semaforek;
L_31dd7090a9;Dargosław;Tąpadły;1905-01-01;;false;1000.0;Semaforek;
L_242fc308ae;Piaseczno Miasto;Warszawa Mokotów;1898-01-01;;false;1000.0;Lijewski;
L_7d055efc1a;Góra Kalwaria;Piaseczno Miasto;1898-01-01;;false;1000.0;Lijewski;
L_b4163eef8a;Gołków;Piaseczno Miasto;1898-01-01;;false;1000.0;Lijewski;
L_a96240cf5e;Biała Czortkowska;Zaleszczyki;1898-01-01;;false;;Semaforek;
L_99a963426c;Teresin;Wygnanka;1898-01-01;;false;;Semaforek;
L_b75641d2af;Skała Podolska;Teresin;1898-01-01;;false;;Semaforek;
L_7fdf81e846;Lisewo Malborskie;Pogorzała;1898-01-01;;false;750.0;Lijewski;Informacja o stacji pośredniej w Pogorzale dodana na podstawie Atlasu Kolejowego: https://www.atlaskolejowy.net/pl/pomorskie/?id=linia&poz=1013.
L_0cf45ad689;Miłoradz;Pogorzała;1898-01-01;;false;750.0;Lijewski;Informacja o stacji pośredniej w Pogorzale dodana na podstawie Atlasu Kolejowego: https://www.atlaskolejowy.net/pl/pomorskie/?id=linia&poz=1013.
L_ecbe3d798a;Koszalin;Manowo;1950-01-01;;false;1000.0;Semaforek;
L_f0b43ad557;Manowo;Nacław;1950-01-01;;false;1000.0;Semaforek;
L_5665f46706;Bytom Nowy Karb;Zabrze Biskupice;1898-01-01;;false;;Lijewski;Informacja o linii z Lijewskiego. Informacje co do tej linii są sprzeczne między Lijewskim, Pod-Semaforkiem oraz Atlasem Kolejowym.
L_1cba83dd4a;Bytom Dąbrowa Miejska;Bytom Nowy Karb;1898-01-01;;false;;Lijewski;Informacja o linii z Lijewskiego. Informacje co do tej linii są sprzeczne między Lijewskim, Pod-Semaforkiem oraz Atlasem Kolejowym.
L_4077a622e8;Iwanie Puste;Teresin;1898-01-01;;false;;Semaforek;
L_3ff271ee8f;Rudki;Wałcz;1898-01-01;;false;;Lijewski;
L_643ebc7745;Puck;Reda;1898-01-01;;false;;Lijewski;
L_849dcd965d;Nowy Tomyśl;Wąsowo;1898-01-01;;false;750.0;Lijewski;
L_02f01f7ef0;Lichnowy;Nowa Cerkiew;1898-01-01;;false;750.0;Lijewski;
L_67b3b31553;Lichnowy;Nowy Staw;1898-01-01;;false;750.0;Lijewski;
L_f79b36c208;Lipinka Gdańska;Nowy Staw;1898-01-01;;false;750.0;Lijewski;
L_dc02474207;Osoblaha;Třemešna ve Slezsku;1898-01-01;;false;760.0;Semaforek;
L_0968e14cdd;Kralovany;Oravsky Podzamok;1898-01-01;;false;;Semaforek;
L_1648e9d3fd;Nowe Święciany;Poniewież;1898-01-01;;false;750.0;Semaforek;
L_cf6ad1c6f4;Prusice;Trzebnica Gaj;1899-01-01;;false;750.0;Lijewski;
L_83626a292d;Godków;Pyrzyce;1899-01-01;;false;;Lijewski;
L_c4b4124c9b;Gorzów Wielkopolski;Gorzów Wielkopolski Zamoście;1899-01-01;;false;;Lijewski;
L_1844dc7885;Gliwice Trynek;Nędza Wąskotorowa;1899-01-01;;false;785.0;Lijewski;
L_134374ce48;Nędza Wąskotorowa;Racibórz Markowice;1899-01-01;;false;785.0;Lijewski;
L_bfc0c419f8;Koszalin;Mścice;1899-01-01;;false;;Lijewski;
L_fb4af70b21;Kołobrzeg;Mścice;1899-01-01;;false;;Lijewski;
L_686bfa69bc;Oravsky Podzamok;Tvrdošin;1899-01-01;;false;;Semaforek;
L_ba058d3159;Międzyzdroje;Wolin;1899-01-01;;false;;Lijewski;
L_c937c29715;Bolków;Marciszów;1899-01-01;;false;;Lijewski;
L_e8664d6727;Gołdap;Węgorzewo;1899-01-01;;false;;Lijewski;
L_3659bae961;Siersza Wodna;Trzebinia;1899-01-01;;false;;Lijewski;
L_7e1d38cc46;Bolęcin;Trzebinia;1899-01-01;;false;;Lijewski;
L_a9576bfefd;Bolęcin;Spytkowice;1899-01-01;;false;;Lijewski;
L_46bd2ef69c;Spytkowice;Wadowice;1899-01-01;;false;;Lijewski;
L_f0c1438733;Skawce;Wadowice;1899-01-01;;false;;Lijewski;
L_c3b6ba09d9;Lichnowy;Lisewo Malborskie;1899-01-01;;false;750.0;Lijewski;
L_673b7ece8d;Elbląg;Tolkmicko;1899-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, Lijewski nie wspomina stacji pośredniej Frombork.
L_68eb62d1c3;Frombork;Tolkmicko;1899-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, Lijewski nie wspomina stacji pośredniej Frombork.
L_8a3afb6b98;Braniewo;Frombork;1899-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, Lijewski nie wspomina stacji pośredniej Frombork.
L_db015b4af3;Marki;Warszawa Targowa;1951-01-01;;false;750.0;;
L_c49168ddd2;Marki;Struga;1951-01-01;;false;750.0;;
L_7dfe7c91a0;Radzymin Wąskotorowy;Struga;1951-01-01;;false;750.0;;
L_add89c5ed4;Jabłonowo Pomorskie;Kisielice;1899-01-01;;false;;Lijewski;
L_63fd676fa4;Kisielice;Prabuty;1899-01-01;;false;;Lijewski;
L_ee5cffe319;Górowo Iławeckie;Lidzbark Warmiński;1899-01-01;;false;;Lijewski;
L_51a04d9124;Jełowa;Kluczbork;1899-01-01;;false;;Lijewski;
L_7deeb8c376;Orzegów;Ruda Chebzie;1899-01-01;;false;;Lijewski;
L_17da118c1a;Kamienna Góra;Krzeszów;1899-01-01;;false;;Lijewski;W przeciwieństwie do Lijewskiego, Pod-Semaforkiem dodaje stacje pośrednie Krzeszów i Chełmsko Śląskie
L_b2b48f75c0;Chełmsko Śląskie;Krzeszów;1899-01-01;;false;;Lijewski;W przeciwieństwie do Lijewskiego, Pod-Semaforkiem dodaje stacje pośrednie Krzeszów i Chełmsko Śląskie
L_036d8f6703;Chełmsko Śląskie;Okrzeszyn;1899-01-01;;false;;Lijewski;W przeciwieństwie do Lijewskiego, Pod-Semaforkiem dodaje stacje pośrednie Krzeszów i Chełmsko Śląskie
L_75140f5936;Delatyn;Kołomyja;1899-01-01;;false;;Semaforek;
L_4a36c20698;Jasienów Polny;Kołomyja;1899-01-01;;false;;Semaforek;
L_959fe1cde7;Jasienów Polny;Stefanesti;1899-01-01;;false;;Semaforek;
L_365b193f8c;Chabówka;Nowy Targ;1899-01-01;;false;;Lijewski;
L_67e9119ea7;Nowy Targ;Zakopane;1899-01-01;;false;;Lijewski;
L_2a309462aa;Barnisław;Szczecin Pomorzany;1899-01-01;;false;;Lijewski;
L_ea26d5b788;Garczegorze;Lębork;1899-01-01;;false;;Lijewski;
L_b8594cecac;Garczegorze;Wrzeście;1899-01-01;;false;;Lijewski;
L_f20b5d4761;Wrzeście;Łeba;1899-01-01;;false;;Lijewski;
L_c9a60a79d1;Czerwonka;Lidzbark Warmiński;1899-01-01;;false;;Lijewski;
L_7d5e2299cf;Człopa;Krzyż;1899-01-01;;false;;Lijewski;
L_36000a1bce;Chodorów;Stryj;1899-01-01;;false;;Semaforek;
L_d9ce9f9d26;Skrzydłowo;Tąpadły;1899-01-01;;false;1000.0;Lijewski;
L_27287a3d30;Trstena;Tvrdošin;1899-01-01;;false;;Semaforek;
L_d16d240714;Sucha Góra;Trstena;1899-01-01;;false;;Semaforek;
L_c28445356a;Jablonec nad Jizerou;Martinice v Krkonošich;1899-01-01;;false;;Semaforek;
L_dd9ed8fd60;Jablonec nad Jizerou;Rokytnice nad Jizerou;1899-01-01;;false;;Semaforek;
L_a50fc093e3;Dolni Lipka;Štity;1899-01-01;;false;;Semaforek;
L_457c5ee406;Alytus;Šeštokai;1899-01-01;;false;;Lijewski;Pod-Semaforkiem dodaje informacje o stacjach pośrednich w Łosośnej, Šeštokai, oraz stacji początkowej Orany.
L_f7ce11db01;Suwałki;Trakiszki;1899-01-01;;false;;Lijewski;Pod-Semaforkiem dodaje informacje o stacjach pośrednich w Łosośnej, Šeštokai, oraz stacji początkowej Orany.
L_dbf330a0bb;Augustów;Suwałki;1899-01-01;;false;;Lijewski;Pod-Semaforkiem dodaje informacje o stacjach pośrednich w Łosośnej, Šeštokai, oraz stacji początkowej Orany.
L_5f9f955310;Augustów;Kamienna Nowa;1899-01-01;;false;;Lijewski;Pod-Semaforkiem dodaje informacje o stacjach pośrednich w Łosośnej, Šeštokai, oraz stacji początkowej Orany.
L_849777a403;Bielany Białostockie;Kamienna Nowa;1899-01-01;;false;;Lijewski;Pod-Semaforkiem dodaje informacje o stacjach pośrednich w Łosośnej, Šeštokai, oraz stacji początkowej Orany.
L_59e90de81a;Bielany Białostockie;Łosośna;1899-01-01;;false;;Lijewski;Pod-Semaforkiem dodaje informacje o stacjach pośrednich w Łosośnej, Šeštokai, oraz stacji początkowej Orany.
L_9745701779;Grodno;Łosośna;1899-01-01;;false;;Lijewski;Pod-Semaforkiem dodaje informacje o stacjach pośrednich w Łosośnej, Šeštokai, oraz stacji początkowej Orany.
L_3d45d410e2;Leżajsk;Przeworsk;1900-01-01;;false;;Lijewski;
L_576d885d8c;Leżajsk;Rozwadów;1900-01-01;;false;;Lijewski;
L_e351c954a2;Kisielice;Kwidzyn;1900-01-01;;false;;Lijewski;
L_b2d574dfbb;Polkowice;Rudna Gwizdanów;1900-01-01;;false;;Lijewski;
L_67de44717f;Kalisz Pomorski;Wierzchowo Pomorskie;1900-01-01;;false;;Lijewski;
L_1d6d66c785;Wierzchowo Pomorskie;Złocieniec;1900-01-01;;false;;Lijewski;
L_e3856931d4;Bily Potok pod Smrkem;Raspenava;1900-01-01;;false;;Semaforek;
L_f077c79886;Dzierżoniów;Pieszyce;1900-01-01;;false;;Lijewski;
L_c17655446e;Bielawa Zachodnia;Pieszyce;1900-01-01;;false;;Lijewski;
L_e8c4b51992;Bielawa Zachodnia;Srebrna Góra;1900-01-01;;false;;Lijewski;
L_7859323863;Nowa Wieś Kłodzka;Srebrna Góra;1900-01-01;;false;;Lijewski;
L_a58c8ecddc;Międzyzdroje;Odra Port;1900-01-01;;false;;Lijewski;
L_2ab0a157d2;Kraków Czyżyny;Kraków Mogiła;1900-01-01;;false;;Lijewski;
L_8e55eaba2d;Szczytno;Wielbark;1900-01-01;;false;;Lijewski;
L_14acea575d;Nidzica;Wielbark;1900-01-01;;false;;Lijewski;
L_30ec2dc989;Krotoszyn;Pleszew Wąskotorowy;1900-01-01;;false;750.0;Lijewski;
L_659c82d81c;Heřmanice;Markocice;1900-01-01;;false;750.0;Lijewski;Pod-Semaforkiem dodaje stację Frýdlant v Čechach.
L_966273756f;Frýdlant v Čechach;Heřmanice;1900-01-01;;false;750.0;Lijewski;Pod-Semaforkiem dodaje stację Frýdlant v Čechach.
L_2563850fee;Gołdap;Rominter Heide;1900-01-01;;false;;Lijewski;
L_bd5852881d;Krzywiń;Stare Bojanowo;1950-01-01;;false;750.0;Semaforek;
L_fed795d38e;Gostyń;Kościan;1900-01-01;;false;;Lijewski;
L_c6f54a1bc1;Bolęcin;Chrzanów;1900-01-01;;false;;Lijewski;
L_9ed19a029e;Chrzanów;Jaworzno Miasto;1900-01-01;;false;;Lijewski;
L_809c4d07e5;Kraśniewo;Malbork Kałdowo;1900-01-01;;false;750.0;Lijewski;
L_0c67d5bce7;Lipinka Gdańska;Malbork Kałdowo;1900-01-01;;false;750.0;Lijewski;
L_c814111aa8;Stare Bojanowo;Śmigiel;1950-01-01;;false;750.0;Semaforek;
L_d719ae833f;Wielichowo;Śmigiel;1950-01-01;;false;750.0;Semaforek;
L_6bd06d0d17;Ujazd Wielkopolski;Wielichowo;1950-01-01;;false;750.0;Semaforek;
L_26916f4da3;Golub Dobrzyń;Kowalewo Pomorskie;1900-01-01;;false;;Lijewski;
L_ce7db51d1c;Brodnica;Golub Dobrzyń;1900-01-01;;false;;Lijewski;
L_80b2911545;Kamieniec Ząbkowicki;Złoty Stok;1900-01-01;;false;;Lijewski;
L_445629251f;Rudki;Wierzchowo Pomorskie;1900-01-01;;false;;Lijewski;
L_7609f5d946;Nowa Cerkiew;Ostaszewo Żuławskie;1900-01-01;;false;750.0;Lijewski;
L_31260cc614;Kościerzyna;Lipusz;1900-01-01;;false;;Lijewski;
L_fe6a70633d;Jabłonna;Warszawa Most;1900-01-01;;false;;Lijewski;
L_713ccb02bd;Warszawa Most;Wawer Wąskotorowy;1900-01-01;;false;;Lijewski;
L_9342cf9bcf;Pleszew Miasto;Pleszew Wąskotorowy;1901-01-01;;false;;Lijewski;
L_b68f6f569a;Lipusz;Ugoszcz;1901-01-01;;false;;Lijewski;
L_fb9f07f308;Odra Port;Świnoujście;1901-01-01;;false;;Lijewski;
L_a472509c15;Bytów;Ugoszcz;1901-01-01;;false;;Lijewski;
L_23126c5604;Gryfice Wąskotorowe;Kołomąć;1901-01-01;;false;;Lijewski;
L_5e008887ad;Golczewo Wąskotorowe;Kołomąć;1901-01-01;;false;;Lijewski;
L_5916d75fa4;Warszawa Stalowa;Warszawa Targówek;1951-01-01;;false;750.0;;
L_9613e242f0;Golczewo;Popiele;1901-01-01;;false;1000.0;;
L_77a540d1c2;Rominter Heide;Tollmingen;1901-01-01;;false;;;
L_809393ebb5;Stallupönen;Tollmingen;1901-01-01;;false;;;
L_419eceeed0;Grodzisk Wielkopolski;Ujazd Wielkopolski;1901-01-01;;false;;Lijewski;
L_601e57166e;Kościan;Ujazd Wielkopolski;1901-01-01;;false;;Lijewski;
L_b93d269083;Starogród;Unisław Pomorski;1901-01-01;;false;;Lijewski;
L_f71735d88a;Chełmża;Mełno;1901-01-01;;false;;Lijewski;
L_f419080f6c;Kwidzyn;Mareza;1901-01-01;;false;750.0;Lijewski;
L_4bb0a3f8bb;Mareza;Rusinowo Wąskotorowe;1901-01-01;;false;750.0;Lijewski;"Lijewski podaje błędnie stację ""Rostowo"" zamiast stacji ""Rusinowo""."
L_fe02614702;Gurcz;Mareza;1901-01-01;;false;750.0;Lijewski;W rzeczywistości linia docierała niemal do Gurcza, to samego Gurcza została dociągnięta w 1927 roku (https://www.atlaskolejowy.net/pl/pomorskie/?id=linia&poz=1004).
L_7ba330e559;Liszkowo Rozgraniczenie;Radzicz Rozgraniczenie;1901-01-01;;false;600.0;Lijewski;
L_9a948198a3;Nieżychowo Zakłady Przemysłowe;Radzicz Rozgraniczenie;1901-01-01;;false;600.0;Lijewski;
L_665ceb842f;Mościska;Wysoka Wąskotorowa;1901-01-01;;false;;Lijewski;
L_a63743afd3;Gołubie Kaszubskie;Kościerzyna;1901-01-01;;false;;Lijewski;
L_d2bb60f084;Gołubie Kaszubskie;Somonino;1901-01-01;;false;;Lijewski;
L_e735ee38ed;Kartuzy;Somonino;1901-01-01;;false;;Lijewski;
