line_id;station_1;station_2;opened;closed;electrified;gauge_mm;source;comment
L_2eb18a819a;Piaseczno Miasto;Warka;1934-01-01;;false;;Lijewski;
L_e093f2b5f0;Radom;Warka;1934-01-01;;false;;Lijewski;
L_fc77a8452d;Druskienniki;Porzecze;1934-01-01;;false;;;
L_9270216c94;Jastrzębie Zdrój Moszczenica;Zebrzydowice;1935-01-01;;false;;Lijewski;
L_156dd58c08;Radzymin;Wieliszew;1936-01-01;;false;;Lijewski;
L_706aeb9243;Radzymin;Tłuszcz;1936-01-01;;false;;Lijewski;
L_173d5d832d;Milanówek;Podkowa Leśna;1936-01-01;;false;;Lijewski;
L_d92204f9e2;Rybnik;Żory;1936-01-01;;false;;Lijewski;
L_3f50b01263;Gdynia Chylonia;Gdynia Port Oksywie;1937-01-01;;false;;Lijewski;
L_9e2ae84c29;Lipno;Sierpc;1937-01-01;;false;;Lijewski;
L_9afd6c14ab;Lipno;Lubicz;1937-01-01;;false;;Lijewski;
L_088202b42e;Poręba;Zawiercie;1937-01-01;;false;;Lijewski;
L_769aac35de;Rypin;Sierpc;1937-01-01;;false;;Lijewski;
L_c27b315be3;Brodnica;Rypin;1937-01-01;;false;;Lijewski;
L_70a0c0dace;Vievis;Zawiasy;1937-01-01;;false;;;
L_c38cf1f263;Pszczyna;Żory;1938-01-01;;false;;Lijewski;
L_7a24ab3791;Płock;Płock Radziwie;1938-01-01;;false;;Lijewski;
L_a68ef265c8;Ocice;Tarnobrzeg;1938-01-01;;false;;Lijewski;
L_f78f1f8858;Dęba Rozalin;Ocice;1938-01-01;;false;;Lijewski;
L_526c663333;Poniatowa;Rozalin;1938-01-01;;false;750.0;Lijewski;
L_9131203869;Bukowno;Szczakowa;1939-01-01;;false;;Lijewski;
L_f68541e4ce;Legionowo Piaski;Nasielsk;1939-01-01;;false;;;
L_4fa940032d;Chorzew Siemkowice;Częstochowa;1939-01-01;;false;;Lijewski;
